RodrigoFoil           
         1           0
   0.96042   0.0067236
   0.92171    0.013525
   0.88396     0.02036
   0.84721    0.027189
    0.8115    0.033974
   0.77686    0.040677
   0.74332    0.047263
   0.71089    0.053701
   0.67957    0.059959
   0.64935    0.066009
   0.62022    0.071822
   0.59216    0.077375
   0.56515    0.082643
   0.53914    0.087606
   0.51412    0.092242
   0.49002    0.096533
   0.46682     0.10046
   0.44446     0.10402
   0.42289     0.10718
   0.40206     0.10995
   0.38193      0.1123
   0.36243     0.11423
   0.34352     0.11573
   0.32516     0.11679
   0.30728     0.11742
   0.28984      0.1176
   0.27281     0.11734
   0.25615     0.11663
   0.23982     0.11548
   0.22379     0.11388
   0.20804     0.11184
   0.19256     0.10937
   0.17734     0.10645
   0.16238     0.10312
   0.14769    0.099359
   0.13328    0.095189
   0.11919    0.090615
   0.10545    0.085648
  0.092115    0.080298
  0.079246    0.074577
   0.06692    0.068496
  0.055223     0.06207
  0.044261    0.055311
   0.03415    0.048234
  0.025024    0.040856
  0.017032     0.03319
  0.010341    0.025255
 0.0051338    0.017066
 0.0016133   0.0086419
         0           0
         0           0
0.00015684  -0.0045315
0.00072453  -0.0079624
 0.0018749   -0.010406
 0.0037594   -0.011971
   0.00651   -0.012759
   0.01024   -0.012868
  0.015046   -0.012389
  0.021005   -0.011409
  0.028181   -0.010011
   0.03662  -0.0082694
  0.046357   -0.006257
   0.05741  -0.0040401
  0.069787  -0.0016805
  0.083482   0.0007645
  0.098479   0.0032426
   0.11475   0.0057058
   0.13227   0.0081108
   0.15098    0.010419
   0.17084    0.012594
   0.19179    0.014608
   0.21376    0.016433
   0.23668    0.018047
   0.26049    0.019432
    0.2851    0.020574
   0.31045    0.021462
   0.33643     0.02209
   0.36299    0.022455
   0.39002    0.022557
   0.41746    0.022401
   0.44523    0.021994
   0.47324    0.021347
   0.50144    0.020475
   0.52974    0.019395
   0.55809    0.018127
   0.58643    0.016696
   0.61471    0.015127
   0.64288     0.01345
   0.67092    0.011698
    0.6988   0.0099057
   0.72651   0.0081102
   0.75404   0.0063521
    0.7814   0.0046738
   0.80861   0.0031206
   0.83572   0.0017398
   0.86277  0.00058102
   0.88982 -0.00030402
   0.91696 -0.00086143
   0.94429  -0.0010354
   0.97193  -0.0007681
         1           0
