RodrigoFoil           
         1           0
   0.96042   0.0069111
   0.92171    0.013879
   0.88396    0.020862
    0.8472     0.02782
   0.81149    0.034716
   0.77686    0.041516
   0.74332    0.048185
   0.71089    0.054692
   0.67957     0.06101
   0.64936    0.067109
   0.62024    0.072964
   0.59219    0.078553
   0.56518    0.083852
   0.53919    0.088843
   0.51417    0.093505
   0.49009    0.097822
    0.4669     0.10178
   0.44455     0.10536
     0.423     0.10856
    0.4022     0.11136
   0.38208     0.11375
    0.3626     0.11573
   0.34372     0.11728
   0.32537     0.11841
   0.30751      0.1191
    0.2901     0.11935
   0.27309     0.11917
   0.25645     0.11855
   0.24014     0.11748
   0.22413     0.11597
    0.2084     0.11403
   0.19294     0.11165
   0.17773     0.10883
   0.16279     0.10558
    0.1481      0.1019
    0.1337    0.097806
   0.11962    0.093293
   0.10588     0.08837
   0.09254    0.083042
  0.079664    0.077318
  0.067325    0.071205
  0.055612     0.06471
  0.044626    0.057841
  0.034485    0.050607
  0.025323    0.043015
  0.017288    0.035075
  0.010545    0.026795
  0.005279    0.018183
 0.0016905   0.0092487
         0           0
         0           0
0.00014814  -0.0045907
0.00072869  -0.0080734
 0.0019304   -0.010562
 0.0039191   -0.012165
 0.0068386   -0.012985
  0.010812   -0.013119
  0.015941   -0.012659
  0.022309   -0.011693
  0.029983   -0.010303
  0.039011  -0.0085639
  0.049423  -0.0065488
  0.061238  -0.0043242
  0.074458  -0.0019523
  0.089072  0.00050974
   0.10506   0.0030091
   0.12238   0.0054977
   0.14099   0.0079319
   0.16084    0.010272
   0.18187    0.012484
     0.204    0.014537
   0.22716    0.016403
   0.25127    0.018061
   0.27624    0.019493
   0.30198    0.020682
    0.3284     0.02162
    0.3554    0.022298
   0.38289    0.022713
   0.41077    0.022865
   0.43895    0.022759
   0.46734    0.022401
   0.49586    0.021802
   0.52441    0.020974
   0.55292    0.019936
   0.58131    0.018707
   0.60953     0.01731
   0.63751    0.015771
   0.66521    0.014118
   0.69259    0.012383
   0.71961      0.0106
   0.74627   0.0088053
   0.77257   0.0070389
   0.79851   0.0053419
   0.82412   0.0037584
   0.84944   0.0023346
   0.87454    0.001119
   0.89949  0.00016205
   0.92438 -0.00048372
   0.94934 -0.00076383
   0.97449 -0.00062196
         1           0
