RodrigoFoil           
         1           0
   0.96058   0.0062935
   0.92234     0.01211
   0.88529     0.01751
   0.84942    0.022552
   0.81473    0.027287
   0.78122    0.031764
   0.74886    0.036025
   0.71763     0.04011
   0.68751    0.044051
   0.65845     0.04788
   0.63043    0.051621
    0.6034    0.055296
   0.57732    0.058923
   0.55215    0.062514
   0.52784     0.06608
   0.50434    0.069625
    0.4816    0.073151
   0.45957    0.076657
    0.4382    0.080136
   0.41744    0.083579
   0.39724    0.086974
   0.37756    0.090305
   0.35835    0.093551
   0.33957    0.096691
   0.32119    0.099698
   0.30315     0.10254
   0.28545      0.1052
   0.26804     0.10762
   0.25091     0.10978
   0.23404     0.11162
   0.21742     0.11312
   0.20106     0.11423
   0.18495     0.11488
   0.16911     0.11504
   0.15356     0.11466
   0.13832     0.11366
   0.12344       0.112
   0.10897     0.10962
  0.094958     0.10645
  0.081481     0.10243
  0.068617    0.097499
  0.056459    0.091578
  0.045111    0.084602
  0.034692    0.076499
  0.025333    0.067195
  0.017177    0.056617
  0.010384    0.044686
 0.0051285    0.031327
 0.0015987    0.016458
         0           0
         0           0
0.00032102  -0.0073057
 0.0013964   -0.013302
 0.0033835   -0.018104
 0.0064172   -0.021824
  0.010611   -0.024568
  0.016057   -0.026438
   0.02283    -0.02753
  0.030983   -0.027936
  0.040554   -0.027744
  0.051565   -0.027036
   0.06402   -0.025889
  0.077912   -0.024378
  0.093217    -0.02257
    0.1099    -0.02053
   0.12792   -0.018319
   0.14721   -0.015991
   0.16772   -0.013598
   0.18937   -0.011187
   0.21207  -0.0088001
   0.23575   -0.006476
    0.2603  -0.0042493
   0.28564  -0.0021501
   0.31166 -0.00020474
   0.33826   0.0015644
   0.36535    0.003139
   0.39281   0.0045046
   0.42055   0.0056504
   0.44847   0.0065697
   0.47646   0.0072591
   0.50445   0.0077192
   0.53234   0.0079542
   0.56005   0.0079717
   0.58751   0.0077831
   0.61465   0.0074029
   0.64142   0.0068495
   0.66777   0.0061442
   0.69366    0.005312
   0.71908   0.0043809
   0.74401   0.0033824
   0.76846    0.002351
   0.79245   0.0013244
   0.81602  0.00034326
   0.83922 -0.00054857
   0.86212  -0.0013043
   0.88482  -0.0018744
   0.90743   -0.002206
   0.93009   -0.002244
   0.95294    -0.00193
   0.97618  -0.0012032
         1           0
