RodrigoFoil           
         1           0
   0.96042   0.0092075
   0.92172    0.017076
   0.88398    0.023786
   0.84727    0.029508
   0.81163    0.034394
    0.7771    0.038588
    0.7437    0.042217
   0.71144    0.045399
   0.68033    0.048239
   0.65037    0.050829
   0.62155    0.053251
   0.59383    0.055578
   0.56719    0.057869
   0.54161    0.060176
   0.51703    0.062539
   0.49342    0.064991
   0.47073    0.067554
    0.4489    0.070242
   0.42788    0.073062
   0.40761    0.076012
   0.38805    0.079083
   0.36912    0.082257
   0.35078    0.085514
   0.33296    0.088822
   0.31561    0.092147
   0.29869    0.095449
   0.28213     0.09868
    0.2659     0.10179
   0.24996     0.10473
   0.23428     0.10742
   0.21881     0.10982
   0.20355     0.11186
   0.18849     0.11346
    0.1736     0.11455
    0.1589     0.11506
   0.14441     0.11492
   0.13014     0.11404
   0.11613     0.11235
   0.10244     0.10976
  0.089108      0.1062
  0.076223     0.10159
   0.06387    0.095841
  0.052151    0.088885
  0.041185     0.08064
  0.031107    0.071031
  0.022069    0.059982
  0.014241    0.047423
 0.0078118    0.033283
 0.0029887    0.017496
         0           0
         0           0
0.00011541   -0.016721
0.00059118   -0.030413
 0.0016071   -0.041364
  0.003323   -0.049845
 0.0058797   -0.056114
 0.0093997   -0.060413
  0.013988   -0.062968
  0.019732   -0.063994
  0.026704   -0.063691
  0.034961   -0.062244
  0.044544   -0.059828
  0.055482   -0.056604
  0.067791   -0.052722
  0.081472   -0.048318
  0.096518   -0.043519
   0.11291    -0.03844
   0.13062   -0.033186
    0.1496   -0.027853
   0.16981   -0.022524
    0.1912   -0.017275
    0.2137   -0.012174
   0.23724  -0.0072778
   0.26176  -0.0026373
   0.28716   0.0017055
   0.31338   0.0057158
   0.34032   0.0093655
    0.3679    0.012633
   0.39603    0.015504
   0.42461    0.017969
   0.45356    0.020023
   0.48278    0.021667
   0.51219    0.022909
    0.5417    0.023756
   0.57122    0.024223
   0.60068    0.024328
      0.63     0.02409
   0.65911    0.023532
   0.68793    0.022679
   0.71643    0.021559
   0.74454      0.0202
   0.77222    0.018631
   0.79944    0.016884
   0.82617    0.014987
    0.8524    0.012972
   0.87813    0.010869
   0.90336   0.0087076
   0.92812   0.0065146
   0.95245   0.0043166
   0.97638   0.0021378
         1           0
