RodrigoFoil           
         1           0
   0.96059     0.00922
   0.92236    0.017006
   0.88534    0.023515
    0.8495    0.028894
   0.81486    0.033284
    0.7814    0.036816
    0.7491    0.039614
   0.71793    0.041793
   0.68788    0.043461
    0.6589    0.044717
   0.63097    0.045653
   0.60404    0.046353
   0.57808    0.046892
   0.55303     0.04734
   0.52884    0.047758
   0.50549    0.048199
    0.4829    0.048709
   0.46104    0.049327
   0.43985    0.050084
   0.41928    0.051004
   0.39929    0.052105
   0.37983    0.053397
   0.36085    0.054883
   0.34232    0.056559
   0.32419    0.058414
   0.30642     0.06043
   0.28899    0.062585
   0.27186    0.064845
   0.25501    0.067176
   0.23842    0.069531
   0.22209    0.071862
   0.20599    0.074112
   0.19014    0.076217
   0.17454    0.078108
   0.15921    0.079711
   0.14416    0.080943
   0.12944    0.081719
   0.11507    0.081943
   0.10112    0.081518
   0.08763    0.080339
  0.074686    0.078295
  0.062365    0.075269
   0.05076     0.07114
  0.039975    0.065782
  0.030129     0.05906
   0.02135    0.050838
  0.013784    0.040972
 0.0075862    0.029314
 0.0029295    0.015709
         0           0
         0           0
 0.0001175   -0.015606
0.00060809   -0.029026
 0.0016624   -0.040408
 0.0034482     -0.0499
 0.0061108   -0.057641
 0.0097749   -0.063767
  0.014545   -0.068411
  0.020506   -0.071699
  0.027725   -0.073755
  0.036253   -0.074694
  0.046124   -0.074632
  0.057356   -0.073675
  0.069955    -0.07193
  0.083913   -0.069495
  0.099208   -0.066465
   0.11581   -0.062931
   0.13368   -0.058978
   0.15276    -0.05469
     0.173   -0.050143
   0.19432   -0.045409
   0.21667   -0.040557
   0.23995   -0.035651
    0.2641   -0.030751
   0.28902   -0.025911
   0.31463   -0.021183
   0.34084   -0.016612
   0.36756   -0.012241
   0.39471  -0.0081082
    0.4222  -0.0042463
   0.44995 -0.00068457
   0.47788    0.002552
   0.50591   0.0054427
   0.53399   0.0079714
   0.56204    0.010126
   0.59002    0.011898
   0.61788    0.013284
   0.64558    0.014285
    0.6731    0.014906
   0.70044    0.015154
   0.72758    0.015044
   0.75456    0.014592
   0.78138    0.013819
   0.80811    0.012751
    0.8348    0.011418
   0.86153   0.0098524
   0.88841   0.0080924
   0.91554   0.0061794
   0.94307   0.0041592
   0.97117   0.0020815
         1           0
