RodrigoFoil          
        1           0
  0.96154   0.0097905
  0.92596    0.019164
  0.89294    0.028104
  0.86218    0.036599
  0.83343    0.044636
  0.80641    0.052208
   0.7809    0.059307
  0.75668    0.065926
  0.73353    0.072064
  0.71129    0.077717
  0.68978    0.082885
  0.66883     0.08757
  0.64833    0.091773
  0.62813    0.095499
  0.60814    0.098753
  0.58825     0.10154
  0.56838     0.10387
  0.54847     0.10575
  0.52846     0.10718
   0.5083     0.10819
  0.48796     0.10878
  0.46742     0.10895
  0.44668     0.10873
  0.42572     0.10813
  0.40457     0.10716
  0.38325     0.10583
  0.36177     0.10415
  0.34019     0.10215
  0.31855    0.099825
   0.2969    0.097203
  0.27531    0.094294
  0.25384    0.091111
  0.23258    0.087669
   0.2116    0.083979
    0.191    0.080057
  0.17086    0.075914
   0.1513    0.071562
   0.1324    0.067013
  0.11428    0.062277
 0.097051    0.057364
 0.080826    0.052284
 0.065723    0.047045
 0.051862    0.041654
 0.039365    0.036116
 0.028355    0.030437
 0.018958    0.024621
 0.011298    0.018668
0.0055014    0.012582
0.0016937   0.0063597
        0           0
        0           0
0.0024078  -0.0044294
0.0083562  -0.0077782
 0.017497   -0.010157
   0.0295   -0.011669
 0.044054   -0.012413
 0.060863   -0.012483
 0.079649   -0.011967
  0.10015   -0.010945
  0.12212  -0.0094955
  0.14534  -0.0076906
  0.16958  -0.0055971
  0.19465  -0.0032774
  0.22037 -0.00078944
  0.24656   0.0018136
  0.27307   0.0044828
  0.29975   0.0071735
  0.32649   0.0098448
  0.35315     0.01246
  0.37964    0.014986
  0.40587    0.017394
  0.43175    0.019658
  0.45722    0.021756
  0.48222    0.023667
   0.5067    0.025377
  0.53062    0.026872
  0.55395    0.028141
  0.57669    0.029178
  0.59881    0.029977
  0.62031    0.030534
  0.64121    0.030851
  0.66152    0.030928
  0.68126    0.030769
  0.70047    0.030379
  0.71917    0.029767
  0.73741     0.02894
  0.75524     0.02791
  0.77272    0.026686
   0.7899    0.025283
  0.80685    0.023713
  0.82363    0.021992
  0.84032    0.020135
    0.857    0.018157
  0.87375    0.016075
  0.89064    0.013906
  0.90777    0.011667
  0.92521   0.0093739
  0.94307   0.0070443
  0.96142   0.0046947
  0.98037   0.0023414
        1           0
