RodrigoFoil          
        1           0
  0.96152   0.0097996
  0.92587    0.019199
  0.89276    0.028196
   0.8619    0.036789
  0.83303    0.044976
  0.80589    0.052752
  0.78027    0.060115
  0.75594     0.06706
  0.73272    0.073582
  0.71041    0.079677
  0.68884     0.08534
  0.66788    0.090567
  0.64737    0.095352
   0.6272    0.099691
  0.60726     0.10358
  0.58745     0.10701
  0.56768     0.10999
  0.54788     0.11251
  0.52801     0.11457
    0.508     0.11616
  0.48783     0.11729
  0.46747     0.11795
  0.44691     0.11816
  0.42614      0.1179
  0.40517     0.11719
  0.38403     0.11603
  0.36273     0.11443
  0.34131     0.11239
  0.31982     0.10993
   0.2983     0.10705
  0.27682     0.10377
  0.25545     0.10011
  0.23425    0.096084
  0.21331    0.091709
  0.19272    0.087008
  0.17257    0.082005
  0.15296    0.076727
  0.13399    0.071201
  0.11578    0.065461
 0.098425     0.05954
 0.082059    0.053475
 0.066798    0.047305
 0.052767    0.041074
 0.040094    0.034828
 0.028908    0.028615
 0.019343    0.022487
 0.011533    0.016501
0.0056143    0.010716
0.0017239   0.0051933
        0           0
        0           0
 0.002136  -0.0044212
0.0078558  -0.0077588
 0.016807   -0.010124
 0.028655   -0.011621
 0.043084    -0.01235
 0.059796   -0.012404
 0.078508   -0.011872
 0.098957   -0.010836
  0.12089  -0.0093729
  0.14409  -0.0075558
  0.16832  -0.0054518
  0.19339  -0.0031235
  0.21912 -0.00062884
  0.24532   0.0019789
  0.27185   0.0046508
  0.29855    0.007342
  0.32531    0.010012
  0.35199    0.012624
  0.37851    0.015146
  0.40475    0.017547
  0.43065    0.019803
  0.45613    0.021891
  0.48114    0.023793
  0.50562    0.025491
  0.52954    0.026975
  0.55287    0.028232
  0.57559    0.029257
   0.5977    0.030044
  0.61919     0.03059
  0.64008    0.030895
  0.66037    0.030962
  0.68009    0.030794
  0.69928    0.030397
  0.71796    0.029777
  0.73619    0.028945
  0.75402     0.02791
  0.77149    0.026684
  0.78867    0.025279
  0.80563    0.023709
  0.82244    0.021989
  0.83916    0.020134
  0.85589    0.018159
   0.8727     0.01608
  0.88967    0.013914
   0.9069    0.011678
  0.92447   0.0093867
  0.94247   0.0070578
    0.961   0.0047068
  0.98014   0.0023493
        1           0
