RodrigoFoil          
        1           0
  0.96113   0.0097369
  0.92439    0.019076
  0.88962    0.028016
  0.85666    0.036555
  0.82536     0.04469
  0.79558    0.052416
  0.76717    0.059731
  0.73999    0.066631
  0.71393     0.07311
  0.68886    0.079164
  0.66468    0.084788
  0.64127    0.089978
  0.61853    0.094729
  0.59638    0.099036
  0.57472      0.1029
  0.55349     0.10631
   0.5326     0.10926
    0.512     0.11176
  0.49162      0.1138
  0.47142     0.11538
  0.45135      0.1165
  0.43138     0.11716
  0.41148     0.11736
  0.39163      0.1171
  0.37181      0.1164
  0.35201     0.11525
  0.33225     0.11366
  0.31251     0.11164
  0.29283     0.10919
  0.27322     0.10634
  0.25372      0.1031
  0.23436    0.099467
  0.21518    0.095474
  0.19625    0.091138
  0.17762    0.086478
  0.15936    0.081518
  0.14155    0.076285
  0.12428    0.070807
  0.10762    0.065115
 0.091695    0.059241
   0.0766    0.053224
 0.062453    0.047101
 0.049378    0.040914
 0.037508    0.034709
 0.026983    0.028533
 0.017951    0.022437
 0.010567    0.016477
0.0049981    0.010709
0.0014153    0.005195
        0           0
        0           0
0.0018584  -0.0044312
0.0069628  -0.0078121
 0.015022   -0.010283
 0.025757   -0.011972
 0.038899   -0.012999
 0.054194    -0.01347
 0.071396   -0.013485
 0.090274   -0.013131
  0.11061   -0.012489
  0.13219   -0.011629
  0.15481   -0.010614
   0.1783  -0.0094992
  0.20248  -0.0083316
  0.22718  -0.0071522
  0.25225  -0.0059949
  0.27756  -0.0048877
  0.30297  -0.0038526
  0.32836  -0.0029067
  0.35363   -0.002062
  0.37868  -0.0013258
  0.40344 -0.00070182
  0.42781 -0.00018979
  0.45175  0.00021367
   0.4752  0.00051472
  0.49812  0.00072194
  0.52048   0.0008459
  0.54227  0.00089868
  0.56347  0.00089354
  0.58408  0.00084445
  0.60413  0.00076569
  0.62364  0.00067143
  0.64263  0.00057533
  0.66116  0.00049009
  0.67929  0.00042706
  0.69707  0.00039584
  0.71459   0.0004038
  0.73194  0.00045576
   0.7492  0.00055347
   0.7665  0.00069527
  0.78395  0.00087565
  0.80167   0.0010848
  0.81981   0.0013083
  0.83852   0.0015265
  0.85796   0.0017144
  0.87829    0.001841
  0.89969   0.0018688
  0.92236   0.0017538
  0.94649   0.0014446
   0.9723  0.00088229
        1           0
