RodrigoFoil           
         1           0
   0.96042   0.0095343
   0.92172    0.018254
   0.88398    0.026241
   0.84727    0.033573
   0.81163    0.040321
   0.77709    0.046551
   0.74368    0.052324
   0.71141    0.057696
   0.68029    0.062716
    0.6503    0.067431
   0.62144    0.071881
   0.59368    0.076103
     0.567    0.080126
   0.54135    0.083977
    0.5167    0.087678
     0.493    0.091247
   0.47021    0.094695
   0.44826    0.098032
   0.42711     0.10126
    0.4067     0.10438
   0.38697     0.10739
   0.36787     0.11028
   0.34933     0.11304
   0.33131     0.11565
   0.31375      0.1181
   0.29659     0.12035
   0.27979     0.12238
   0.26332     0.12417
   0.24712     0.12567
   0.23118     0.12686
   0.21546     0.12769
   0.19994     0.12811
   0.18463     0.12808
   0.16951     0.12755
    0.1546     0.12647
   0.13991     0.12478
   0.12548     0.12242
   0.11135     0.11934
  0.097571     0.11546
  0.084215     0.11072
  0.071364     0.10506
  0.059114    0.098404
   0.04758    0.090675
   0.03689    0.081799
  0.027192      0.0717
   0.01865    0.060298
  0.011447    0.047511
 0.0057853    0.033256
 0.0018886    0.017448
         0           0
         0           0
0.00093706  -0.0026256
 0.0034408  -0.0044528
  0.007502  -0.0055665
  0.013105  -0.0060474
  0.020226  -0.0059716
  0.028837  -0.0054109
  0.038904   -0.004433
  0.050387  -0.0031015
   0.06324  -0.0014759
  0.077415   0.0003881
  0.092858   0.0024386
   0.10951   0.0046273
   0.12731   0.0069096
    0.1462   0.0092444
    0.1661    0.011594
   0.18695    0.013924
   0.20868    0.016202
   0.23122    0.018401
   0.25448    0.020495
    0.2784    0.022463
    0.3029    0.024283
   0.32791     0.02594
   0.35334    0.027418
   0.37913    0.028706
    0.4052    0.029795
   0.43149    0.030676
   0.45791    0.031344
    0.4844    0.031797
   0.51089    0.032033
   0.53734    0.032053
   0.56366    0.031859
   0.58981    0.031456
   0.61574    0.030847
    0.6414    0.030042
   0.66675    0.029048
   0.69175    0.027874
   0.71637    0.026531
   0.74058    0.025031
   0.76437    0.023387
   0.78772    0.021612
   0.81063     0.01972
    0.8331    0.017726
   0.85513    0.015645
   0.87676    0.013493
     0.898    0.011286
   0.91889   0.0090411
   0.93947   0.0067735
   0.95981   0.0044999
   0.97996   0.0022367
         1           0
