RodrigoFoil           
         1           0
   0.96074   0.0097996
   0.92293    0.019198
   0.88652    0.028193
   0.85148    0.036784
   0.81774    0.044966
   0.78525    0.052738
   0.75397    0.060094
   0.72383    0.067032
   0.69478    0.073546
   0.66677    0.079632
   0.63972    0.085285
    0.6136    0.090502
   0.58833    0.095276
   0.56386    0.099605
   0.54013     0.10348
   0.51709     0.10691
   0.49469     0.10988
   0.47287     0.11239
   0.45158     0.11444
   0.43078     0.11602
   0.41043     0.11715
   0.39047     0.11781
   0.37088     0.11801
   0.35162     0.11776
   0.33266     0.11705
   0.31398     0.11589
   0.29555      0.1143
   0.27738     0.11227
   0.25943     0.10982
   0.24172     0.10696
   0.22425      0.1037
   0.20702     0.10005
   0.19006    0.096045
   0.17339    0.091691
   0.15704    0.087012
   0.14106    0.082032
   0.12548    0.076777
   0.11038    0.071274
   0.09581    0.065556
  0.081852    0.059654
  0.068592    0.053606
  0.056124    0.047451
  0.044556     0.04123
  0.034003    0.034988
  0.024594    0.028772
  0.016468    0.022635
 0.0097767     0.01663
 0.0046822    0.010814
 0.0013605   0.0052494
         0           0
         0           0
0.00028437  -0.0044216
 0.0011846  -0.0077647
 0.0028739   -0.010142
 0.0055023    -0.01166
 0.0091973   -0.012419
  0.014065   -0.012513
  0.020192   -0.012031
  0.027645   -0.011057
  0.036473  -0.0096676
  0.046707  -0.0079353
  0.058363  -0.0059274
  0.071442  -0.0037061
  0.085931  -0.0013287
    0.1018   0.0011521
   0.11902   0.0036883
   0.13753    0.006236
   0.15728   0.0087558
   0.17821    0.011212
   0.20022    0.013574
   0.22325    0.015813
   0.24721    0.017905
     0.272     0.01983
   0.29753     0.02157
   0.32371    0.023112
   0.35042    0.024443
   0.37758    0.025555
   0.40508    0.026444
   0.43283    0.027106
   0.46074    0.027539
    0.4887    0.027746
   0.51664    0.027731
   0.54448    0.027498
   0.57214    0.027056
   0.59957    0.026412
   0.62669    0.025578
   0.65348    0.024565
   0.67988    0.023387
   0.70589    0.022056
    0.7315    0.020588
   0.75669    0.018998
   0.78151    0.017302
   0.80598    0.015517
   0.83017     0.01366
   0.85413    0.011746
   0.87797   0.0097933
   0.90179   0.0078177
   0.92574   0.0058353
   0.94996   0.0038617
   0.97465   0.0019119
         1           0
