RodrigoFoil           
         1           0
   0.96058   0.0072788
   0.92233    0.014554
   0.88525     0.02179
   0.84934    0.028949
   0.81461    0.035997
   0.78103    0.042901
   0.74858    0.049629
   0.71726    0.056151
   0.68701    0.062436
   0.65783    0.068459
   0.62966    0.074193
   0.60247    0.079612
   0.57622    0.084695
   0.55086     0.08942
   0.52635    0.093768
   0.50265     0.09772
    0.4797     0.10126
   0.45746     0.10437
   0.43588     0.10705
   0.41492     0.10928
   0.39452     0.11105
   0.37464     0.11235
   0.35525     0.11318
   0.33629     0.11354
   0.31775     0.11343
   0.29958     0.11284
   0.28175     0.11179
   0.26424     0.11027
   0.24703     0.10829
   0.23012     0.10587
   0.21348     0.10301
   0.19712    0.099736
   0.18104    0.096056
   0.16526    0.091991
    0.1498    0.087564
   0.13469    0.082797
   0.11996    0.077718
   0.10567    0.072355
  0.091863     0.06674
  0.078617    0.060907
  0.066007    0.054893
  0.054122    0.048736
  0.043064     0.04248
  0.032946    0.036168
  0.023895    0.029849
   0.01605    0.023572
 0.0095632    0.017391
 0.0046024    0.011362
 0.0013491   0.0055447
         0           0
         0           0
0.00051274  -0.0044229
 0.0021092  -0.0077622
 0.0048647    -0.01013
 0.0088396   -0.011632
   0.01408   -0.012369
  0.020617   -0.012437
   0.02847   -0.011926
  0.037648   -0.010922
  0.048145  -0.0095041
  0.059947  -0.0077477
   0.07303   -0.005723
  0.087361  -0.0034954
    0.1029  -0.0011255
   0.11959   0.0013307
   0.13739   0.0038218
   0.15623   0.0063007
   0.17605   0.0087248
   0.19677    0.011056
   0.21833     0.01326
   0.24064    0.015307
   0.26363    0.017171
   0.28723     0.01883
   0.31134    0.020266
    0.3359    0.021465
   0.36083    0.022415
   0.38605    0.023111
   0.41148    0.023548
   0.43707    0.023727
   0.46275     0.02365
   0.48846    0.023325
   0.51415    0.022761
   0.53977    0.021971
   0.56528    0.020971
   0.59066    0.019779
   0.61589    0.018418
   0.64095    0.016911
   0.66586    0.015286
   0.69061    0.013572
   0.71524    0.011802
   0.73978    0.010009
   0.76429   0.0082308
   0.78884   0.0065063
    0.8135   0.0048768
   0.83838   0.0033854
   0.86359   0.0020775
   0.88926   0.0010001
   0.91556  0.00020218
   0.94265 -0.00026558
   0.97072 -0.00035092
         1           0
