RodrigoFoil           
         1           0
   0.96043   0.0082444
   0.92177    0.015472
   0.88409    0.021819
   0.84745    0.027409
   0.81189    0.032358
   0.77744    0.036766
   0.74412    0.040726
   0.71194     0.04432
   0.68091     0.04762
   0.65101    0.050688
   0.62223     0.05358
   0.59455     0.05634
   0.56793    0.059006
   0.54234    0.061608
   0.51774    0.064168
   0.49408    0.066703
   0.47132     0.06922
   0.44939    0.071724
   0.42826    0.074213
   0.40785    0.076677
   0.38812    0.079106
     0.369    0.081482
   0.35045    0.083783
    0.3324    0.085987
    0.3148    0.088064
   0.29761    0.089984
   0.28078    0.091715
   0.26427    0.093221
   0.24803    0.094465
   0.23205     0.09541
   0.21629    0.096018
   0.20073    0.096249
   0.18538    0.096065
   0.17023    0.095426
   0.15528    0.094296
   0.14056    0.092638
   0.12611    0.090417
   0.11195      0.0876
  0.098147    0.084158
  0.084768    0.080062
  0.071893    0.075289
  0.059619    0.069818
  0.048058    0.063633
  0.037337    0.056722
    0.0276    0.049077
  0.019009    0.040697
  0.011744    0.031587
 0.0060055    0.021755
 0.0020109    0.011218
         0           0
         0           0
0.00081701  -0.0068948
 0.0020197   -0.012315
 0.0037784    -0.01641
 0.0062431   -0.019317
 0.0095441    -0.02117
  0.013793   -0.022092
  0.019083   -0.022202
  0.025492    -0.02161
  0.033079   -0.020418
   0.04189   -0.018723
  0.051957   -0.016616
  0.063296   -0.014179
  0.075913    -0.01149
  0.089801  -0.0086195
   0.10494  -0.0056332
   0.12131  -0.0025906
   0.13887  0.00045455
   0.15757   0.0034536
   0.17737   0.0063631
    0.1982   0.0091448
      0.22    0.011765
   0.24271    0.014196
   0.26624    0.016411
   0.29053    0.018393
   0.31551    0.020124
   0.34108    0.021593
   0.36717    0.022792
   0.39371    0.023716
   0.42062    0.024365
   0.44783    0.024741
   0.47526    0.024848
   0.50285    0.024696
   0.53054    0.024296
   0.55827    0.023661
     0.586    0.022807
   0.61369    0.021753
   0.64129    0.020518
    0.6688    0.019126
    0.6962      0.0176
   0.72349    0.015966
   0.75068    0.014249
   0.77779     0.01248
   0.80487    0.010685
   0.83197    0.008896
   0.85915   0.0071424
   0.88651   0.0054554
   0.91414   0.0038664
   0.94217   0.0024066
   0.97074   0.0011074
         1           0
