RodrigoFoil           
         1           0
   0.96044   0.0065455
   0.92179    0.012355
   0.88413    0.017539
    0.8475    0.022195
   0.81193    0.026413
   0.77745    0.030274
   0.74409    0.033848
   0.71185    0.037198
   0.68073    0.040378
   0.65072    0.043433
    0.6218    0.046403
   0.59396    0.049319
   0.56717    0.052204
   0.54139    0.055077
   0.51659     0.05795
   0.49273    0.060827
   0.46975    0.063711
   0.44762    0.066596
   0.42629    0.069472
   0.40569    0.072325
   0.38579    0.075139
   0.36653    0.077892
   0.34785    0.080558
   0.32971     0.08311
   0.31206    0.085518
   0.29485    0.087749
   0.27804    0.089769
    0.2616    0.091542
   0.24547    0.093031
   0.22964    0.094198
   0.21409    0.095005
   0.19878    0.095414
   0.18372    0.095387
   0.16889    0.094885
    0.1543    0.093874
   0.13997    0.092317
   0.12592    0.090182
   0.11218    0.087438
  0.098787    0.084054
  0.085807    0.080007
  0.073302    0.075273
  0.061354    0.069832
  0.050053    0.063669
  0.039508    0.056773
   0.02984    0.049137
  0.021185     0.04076
  0.013696    0.031646
 0.0075412    0.021803
 0.0029081    0.011247
         0           0
         0           0
0.00034604  -0.0076512
 0.0012896   -0.013728
 0.0030023   -0.018394
  0.005634   -0.021803
 0.0093134     -0.0241
   0.01415   -0.025421
  0.020232   -0.025894
  0.027632    -0.02564
  0.036404   -0.024769
  0.046586   -0.023385
  0.058199   -0.021584
  0.071252   -0.019455
  0.085738    -0.01708
   0.10164   -0.014532
   0.11892    -0.01188
   0.13755  -0.0091841
   0.15746  -0.0064994
   0.17861  -0.0038744
   0.20091  -0.0013517
    0.2243   0.0010318
   0.24868   0.0032447
   0.27398    0.005261
    0.3001   0.0070597
   0.32693   0.0086247
   0.35439   0.0099445
   0.38237    0.011012
   0.41076    0.011825
   0.43947    0.012384
   0.46838    0.012695
   0.49741    0.012765
   0.52645    0.012608
   0.55541    0.012238
    0.5842    0.011674
   0.61273    0.010937
   0.64093    0.010049
   0.66872   0.0090373
   0.69604   0.0079294
   0.72284   0.0067551
   0.74907   0.0055459
    0.7747   0.0043347
   0.79971   0.0031559
   0.82408   0.0020447
   0.84782   0.0010372
   0.87096  0.00017011
   0.89351 -0.00051932
   0.91554 -0.00099378
   0.93711  -0.0012159
    0.9583  -0.0011487
   0.97923  -0.0007554
         1           0
